Science_Park,Sub_Science_Park,County,Town,Temp_Station_ID,Temp_Station_Name,Temp_Station_Longitude,Temp_Station_Latitude,Year_CN,Year_EN,Month_CN,Month_EN,Month_NUM,Avg_Temperature,Electricity_Usage
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,110年,2021,二月,February,2,16.5,15.02
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,110年,2021,三月,March,3,18.1,14.5
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,110年,2021,四月,April,4,20.5,16.19
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,110年,2021,五月,May,5,26.6,15.06
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,110年,2021,六月,June,6,27.4,15.2
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,110年,2021,七月,July,7,28.3,15.88
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,110年,2021,八月,August,8,27.5,15.5
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,110年,2021,九月,September,9,27.7,15.68
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,110年,2021,十月,October,10,24.0,15.61
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,110年,2021,十一月,November,11,19.2,14.77
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,110年,2021,十二月,December,12,16.2,14.87
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,111年,2022,一月,January,1,15.2,14.75
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,111年,2022,二月,February,2,14.2,14.68
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,111年,2022,三月,March,3,18.9,14.68
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,111年,2022,四月,April,4,20.6,14.94
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,111年,2022,五月,May,5,21.8,14.33
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,111年,2022,六月,June,6,26.7,14.07
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,111年,2022,七月,July,7,29.0,14.9
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,111年,2022,八月,August,8,28.5,14.23
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,111年,2022,九月,September,9,25.6,13.25
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,111年,2022,十月,October,10,22.4,13.22
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,111年,2022,十一月,November,11,21.9,13.96
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,111年,2022,十二月,December,12,14.6,13.03
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,112年,2023,一月,January,1,14.8,13.22
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,112年,2023,二月,February,2,15.0,13.53
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,112年,2023,三月,March,3,17.7,13.62
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,112年,2023,四月,April,4,20.5,14.47
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,112年,2023,五月,May,5,23.8,15.05
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,112年,2023,六月,June,6,27.2,15.29
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,112年,2023,七月,July,7,28.5,15.04
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,112年,2023,八月,August,8,28.0,15.04
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,112年,2023,九月,September,9,27.1,14.61
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,112年,2023,十月,October,10,22.9,14.9
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,112年,2023,十一月,November,11,19.8,13.57
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,112年,2023,十二月,December,12,16.2,15.19
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,113年,2024,一月,January,1,14.0,13.43
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,113年,2024,二月,February,2,15.3,14.09
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,113年,2024,三月,March,3,17.1,13.8
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,113年,2024,四月,April,4,22.7,13.33
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,113年,2024,五月,May,5,23.1,13.74
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,113年,2024,六月,June,6,26.2,14.97
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,113年,2024,七月,July,7,27.9,14.71
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,113年,2024,八月,August,8,27.9,14.83
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,113年,2024,九月,September,9,27.1,14.72
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,113年,2024,十月,October,10,23.9,14.66
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,113年,2024,十一月,November,11,20.3,14.36
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,113年,2024,十二月,December,12,15.2,14.45
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,114年,2025,一月,January,1,13.7,16.13
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,114年,2025,二月,February,2,14.1,14.45
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,114年,2025,三月,March,3,16.7,17.09
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,114年,2025,四月,April,4,21.0,16.32
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,114年,2025,五月,May,5,24.3,16.09
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,114年,2025,六月,June,6,27.1,15.75
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,114年,2025,七月,July,7,27.0,17.56
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,114年,2025,八月,August,8,27.8,18.53
新竹科學園區,龍潭園區,桃園市,龍潭區、平鎮區、楊梅區,C0C670,龍潭,121.221389,24.870056,114年,2025,九月,September,9,27.1,18.79
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,104年,2015,一月,January,1,16.0,0.19
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,104年,2015,二月,February,2,16.2,0.21
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,104年,2015,三月,March,3,18.3,0.21
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,104年,2015,四月,April,4,22.4,0.23
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,104年,2015,五月,May,5,25.7,0.24
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,104年,2015,六月,June,6,29.6,0.27
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,104年,2015,七月,July,7,29.6,0.29
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,104年,2015,八月,August,8,28.5,0.28
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,104年,2015,九月,September,9,27.1,0.27
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,104年,2015,十月,October,10,25.2,0.28
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,104年,2015,十一月,November,11,23.1,0.28
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,104年,2015,十二月,December,12,18.3,0.25
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,105年,2016,一月,January,1,15.6,0.24
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,105年,2016,二月,February,2,14.5,0.23
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,105年,2016,三月,March,3,16.7,0.25
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,105年,2016,四月,April,4,23.4,0.28
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,105年,2016,五月,May,5,26.7,0.33
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,105年,2016,六月,June,6,29.3,0.34
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,105年,2016,七月,July,7,30.3,0.34
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,105年,2016,八月,August,8,29.4,0.41
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,105年,2016,九月,September,9,27.9,0.43
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,105年,2016,十月,October,10,26.8,0.44
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,105年,2016,十一月,November,11,22.3,0.48
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,105年,2016,十二月,December,12,19.5,0.4
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,106年,2017,一月,January,1,17.7,0.41
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,106年,2017,二月,February,2,16.3,0.37
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,106年,2017,三月,March,3,17.7,0.4
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,106年,2017,四月,April,4,22.2,0.45
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,106年,2017,五月,May,5,25.7,0.42
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,106年,2017,六月,June,6,28.0,0.48
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,106年,2017,七月,July,7,29.5,0.51
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,106年,2017,八月,August,8,30.3,0.5
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,106年,2017,九月,September,9,29.0,0.49
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,106年,2017,十月,October,10,25.8,0.49
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,106年,2017,十一月,November,11,22.0,0.44
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,106年,2017,十二月,December,12,17.5,0.4
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,107年,2018,一月,January,1,16.3,0.4
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,107年,2018,二月,February,2,14.6,0.38
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,107年,2018,三月,March,3,19.3,0.41
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,107年,2018,四月,April,4,23.0,0.42
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,107年,2018,五月,May,5,27.4,0.48
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,107年,2018,六月,June,6,28.5,0.47
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,107年,2018,七月,July,7,29.9,0.49
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,107年,2018,八月,August,8,29.0,0.49
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,107年,2018,九月,September,9,27.7,0.48
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,107年,2018,十月,October,10,23.6,0.44
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,107年,2018,十一月,November,11,22.3,0.45
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,107年,2018,十二月,December,12,19.1,0.42
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,108年,2019,一月,January,1,17.7,0.41
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,108年,2019,二月,February,2,18.0,0.4
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,108年,2019,三月,March,3,19.3,0.41
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,108年,2019,四月,April,4,23.6,0.45
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,108年,2019,五月,May,5,24.7,0.47
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,108年,2019,六月,June,6,28.3,0.48
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,108年,2019,七月,July,7,30.2,0.51
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,108年,2019,八月,August,8,29.5,0.52
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,108年,2019,九月,September,9,27.2,0.5
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,108年,2019,十月,October,10,25.2,0.46
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,108年,2019,十一月,November,11,21.8,0.43
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,108年,2019,十二月,December,12,18.3,0.43
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,109年,2020,一月,January,1,16.7,0.39
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,109年,2020,二月,February,2,17.6,0.39
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,109年,2020,三月,March,3,20.0,0.4
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,109年,2020,四月,April,4,20.5,0.39
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,109年,2020,五月,May,5,26.6,0.45
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,109年,2020,六月,June,6,29.7,0.45
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,109年,2020,七月,July,7,30.8,0.46
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,109年,2020,八月,August,8,29.6,0.45
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,109年,2020,九月,September,9,27.5,0.46
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,109年,2020,十月,October,10,24.9,0.42
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,109年,2020,十一月,November,11,23.3,0.41
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,109年,2020,十二月,December,12,18.0,0.4
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,110年,2021,一月,January,1,15.3,0.39
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,110年,2021,二月,February,2,17.9,0.38
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,110年,2021,三月,March,3,19.2,0.4
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,110年,2021,四月,April,4,22.1,0.42
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,110年,2021,五月,May,5,27.5,0.46
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,110年,2021,六月,June,6,28.7,0.47
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,110年,2021,七月,July,7,29.8,0.49
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,110年,2021,八月,August,8,28.6,0.5
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,110年,2021,九月,September,9,29.3,1.22
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,110年,2021,十月,October,10,26.0,1.14
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,110年,2021,十一月,November,11,21.1,1.03
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,110年,2021,十二月,December,12,17.9,1.02
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,111年,2022,一月,January,1,16.9,0.99
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,111年,2022,二月,February,2,15.7,0.94
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,111年,2022,三月,March,3,20.0,1.09
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,111年,2022,四月,April,4,22.1,1.15
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,111年,2022,五月,May,5,23.4,1.18
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,111年,2022,六月,June,6,27.8,1.25
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,111年,2022,七月,July,7,30.1,1.3
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,111年,2022,八月,August,8,29.7,1.29
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,111年,2022,九月,September,9,27.3,1.21
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,111年,2022,十月,October,10,24.5,1.17
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,111年,2022,十一月,November,11,23.5,1.15
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,111年,2022,十二月,December,12,16.4,1.02
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,112年,2023,一月,January,1,16.3,1.0
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,112年,2023,二月,February,2,16.3,1.0
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,112年,2023,三月,March,3,19.3,1.07
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,112年,2023,四月,April,4,22.1,1.11
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,112年,2023,五月,May,5,25.4,1.26
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,112年,2023,六月,June,6,28.7,1.32
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,112年,2023,七月,July,7,30.1,1.38
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,112年,2023,八月,August,8,29.5,1.34
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,112年,2023,九月,September,9,28.7,1.32
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,112年,2023,十月,October,10,25.3,1.29
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,112年,2023,十一月,November,11,21.9,1.2
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,112年,2023,十二月,December,12,18.4,1.13
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,113年,2024,一月,January,1,16.2,1.06
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,113年,2024,二月,February,2,17.2,1.11
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,113年,2024,三月,March,3,19.2,1.11
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,113年,2024,四月,April,4,24.7,1.14
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,113年,2024,五月,May,5,25.3,1.22
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,113年,2024,六月,June,6,28.6,1.24
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,113年,2024,七月,July,7,30.3,1.36
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,113年,2024,八月,August,8,29.8,1.37
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,113年,2024,九月,September,9,29.3,1.36
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,113年,2024,十月,October,10,25.9,1.35
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,113年,2024,十一月,November,11,22.1,1.25
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,113年,2024,十二月,December,12,17.3,1.2
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,114年,2025,一月,January,1,15.7,1.06
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,114年,2025,二月,February,2,15.8,0.99
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,114年,2025,三月,March,3,18.1,1.0
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,114年,2025,四月,April,4,22.4,1.12
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,114年,2025,五月,May,5,25.8,1.17
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,114年,2025,六月,June,6,28.8,1.32
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,114年,2025,七月,July,7,28.9,1.41
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,114年,2025,八月,August,8,29.9,1.43
新竹科學園區,新竹生醫園區,新竹縣,竹北市,467571,新竹,121.014219,24.827853,114年,2025,九月,September,9,29.3,1.45
新竹科學園區,銅鑼園區,苗栗縣,銅鑼鄉,C0E780,銅鑼,120.790853,24.489681,104年,2015,一月,January,1,14.5,0.97
新竹科學園區,銅鑼園區,苗栗縣,銅鑼鄉,C0E780,銅鑼,120.790853,24.489681,104年,2015,二月,February,2,15.3,0.98
新竹科學園區,銅鑼園區,苗栗縣,銅鑼鄉,C0E780,銅鑼,120.790853,24.489681,104年,2015,三月,March,3,17.7,1.0
新竹科學園區,銅鑼園區,苗栗縣,銅鑼鄉,C0E780,銅鑼,120.790853,24.489681,104年,2015,四月,April,4,22.3,1.08
新竹科學園區,銅鑼園區,苗栗縣,銅鑼鄉,C0E780,銅鑼,120.790853,24.489681,104年,2015,五月,May,5,25.9,1.14
新竹科學園區,銅鑼園區,苗栗縣,銅鑼鄉,C0E780,銅鑼,120.790853,24.489681,104年,2015,六月,June,6,29.4,1.19
新竹科學園區,銅鑼園區,苗栗縣,銅鑼鄉,C0E780,銅鑼,120.790853,24.489681,104年,2015,七月,July,7,28.9,1.19
新竹科學園區,銅鑼園區,苗栗縣,銅鑼鄉,C0E780,銅鑼,120.790853,24.489681,104年,2015,八月,August,8,28.0,1.17
新竹科學園區,銅鑼園區,苗栗縣,銅鑼鄉,C0E780,銅鑼,120.790853,24.489681,104年,2015,九月,September,9,26.8,1.1
新竹科學園區,銅鑼園區,苗栗縣,銅鑼鄉,C0E780,銅鑼,120.790853,24.489681,104年,2015,十月,October,10,24.5,1.21
新竹科學園區,銅鑼園區,苗栗縣,銅鑼鄉,C0E780,銅鑼,120.790853,24.489681,104年,2015,十一月,November,11,22.4,1.21
新竹科學園區,銅鑼園區,苗栗縣,銅鑼鄉,C0E780,銅鑼,120.790853,24.489681,104年,2015,十二月,December,12,17.7,0.98
